market,date,week,revenue,tv_spend,facebook_spend,search_spend,ooh_spend,print_spend,competitor_price,events,trend,seasonality,promotions
PL,2021-11-01,96,368794.8,19025.54,7322.81,7465.12,5150.26,4011.57,103.29,0.0,1.0656,0.7315,0.0
PL,2021-11-08,97,369152.84,21436.58,5668.06,11064.57,4238.73,3431.42,109.71,0.0,1.0663,0.735,1.0
PL,2021-11-15,98,352957.37,14136.53,8312.24,7720.57,4402.85,3501.27,99.14,0.0,1.067,0.7442,0.0
PL,2021-11-22,99,355993.78,18612.37,8047.47,8027.97,3531.98,2451.67,126.26,0.0,1.0677,0.7578,0.0
PL,2021-11-29,100,381014.0,17332.42,10322.99,9750.24,4722.7,4043.84,94.83,0.0,1.0684,0.7742,0.0
PL,2021-12-06,101,383627.73,16595.61,11925.95,8539.01,5657.78,4612.47,110.03,0.0,1.0691,0.7922,0.0
PL,2021-12-13,102,410086.12,23745.61,9454.72,8291.27,5129.64,3689.36,107.62,0.0,1.0698,0.8101,0.0
PL,2021-12-20,103,417176.63,16058.84,7599.54,10466.16,4132.99,3112.06,93.0,0.0,1.0705,0.827,0.0
PL,2021-12-27,104,438488.93,22462.3,10162.17,9847.53,3754.43,3482.7,95.76,0.0,1.0712,0.8417,0.0
PL,2022-01-03,105,404401.3,19732.7,9184.1,9696.22,7823.35,3358.5,110.18,0.0,1.0719,0.8537,0.0
PL,2022-01-10,106,452021.79,18604.24,8885.4,9074.58,5964.38,3464.31,101.45,1.0,1.0726,0.8626,0.0
PL,2022-01-17,107,438027.16,24202.82,7859.43,8838.51,4758.43,4290.54,103.38,0.0,1.0734,0.8684,0.0
PL,2022-01-24,108,434847.61,20422.15,8755.01,11421.39,6325.44,4076.19,83.64,0.0,1.0741,0.8715,1.0
PL,2022-01-31,109,429559.83,19216.88,9449.01,9138.1,8452.23,4705.83,106.56,0.0,1.0748,0.8726,0.0
PL,2022-02-07,110,447144.92,25345.99,11530.05,12378.61,6699.15,4267.8,102.87,0.0,1.0755,0.8725,0.0
PL,2022-02-14,111,422466.07,25134.64,11082.72,7949.22,2670.14,3326.94,99.36,0.0,1.0762,0.8725,0.0
PL,2022-02-21,112,432261.93,25211.61,13873.33,13076.99,9332.2,3658.03,103.61,0.0,1.0769,0.8737,0.0
PL,2022-02-28,113,419804.49,4561.92,11637.28,11222.39,3877.05,3640.0,95.91,0.0,1.0776,0.8774,0.0
PL,2022-03-07,114,398890.13,22475.38,11204.89,8327.74,5941.72,3977.29,94.08,0.0,1.0783,0.8847,0.0
PL,2022-03-14,115,437071.46,21649.27,9748.12,11441.16,4818.14,5644.56,97.58,0.0,1.079,0.8967,0.0
PL,2022-03-21,116,429017.33,20695.87,8258.4,9065.28,5327.0,5797.93,95.36,0.0,1.0798,0.914,0.0
PL,2022-03-28,117,440967.77,23420.64,9247.77,10507.19,6618.67,4873.52,121.81,1.0,1.0805,0.9373,0.0
PL,2022-04-04,118,455918.01,21956.28,8973.91,9418.86,3667.45,4272.89,109.12,0.0,1.0812,0.9665,0.0
PL,2022-04-11,119,441347.2,23646.07,5078.98,10134.85,6134.22,3030.49,90.32,0.0,1.0819,1.0015,0.0
PL,2022-04-18,120,484893.75,19627.56,8277.7,12321.94,7649.39,4330.31,120.36,0.0,1.0826,1.0415,0.0
PL,2022-04-25,121,505636.01,26795.16,13612.06,11377.76,5142.1,3471.97,95.67,0.0,1.0833,1.0855,0.0
PL,2022-05-02,122,514151.94,23647.92,10984.38,7927.66,4431.38,5426.53,100.29,1.0,1.0841,1.1322,0.0
PL,2022-05-09,123,513843.83,22469.82,9371.96,7970.12,5911.69,2751.82,108.97,0.0,1.0848,1.1799,0.0
PL,2022-05-16,124,523802.08,22029.99,10824.07,10568.02,5608.04,4318.4,80.3,0.0,1.0855,1.2269,0.0
PL,2022-05-23,125,559048.13,24386.88,6033.26,10581.27,5233.74,3268.14,97.63,0.0,1.0862,1.2712,0.0
PL,2022-05-30,126,563377.25,23524.73,10317.7,8449.25,4467.26,3899.23,94.27,0.0,1.0869,1.3109,0.0
PL,2022-06-06,127,581103.21,18810.39,12080.68,12684.62,6372.82,4361.61,102.05,0.0,1.0876,1.3442,0.0
PL,2022-06-13,128,599785.85,22692.46,9241.08,11011.32,6358.78,4562.48,103.7,0.0,1.0884,1.3695,1.0
PL,2022-06-20,129,579739.89,19275.95,6012.98,8148.46,4397.23,3680.28,99.23,1.0,1.0891,1.3855,0.0
PL,2022-06-27,130,561903.51,25328.14,8396.53,7832.04,4474.03,4219.24,98.76,0.0,1.0898,1.3913,1.0
PL,2022-07-04,131,605204.53,21939.23,11296.19,8585.01,5544.23,3121.23,110.65,0.0,1.0905,1.3863,1.0
PL,2022-07-11,132,585684.99,15463.42,9294.6,8250.92,4279.13,3708.58,103.01,0.0,1.0913,1.3704,0.0
PL,2022-07-18,133,560308.73,25466.0,6221.18,10866.56,5397.01,4170.19,100.41,0.0,1.092,1.3441,0.0
PL,2022-07-25,134,568000.39,9898.08,12582.19,10220.17,6627.55,3642.39,101.48,0.0,1.0927,1.3081,0.0
PL,2022-08-01,135,554775.21,18946.27,6295.18,8461.04,4980.95,3005.04,118.36,0.0,1.0934,1.2638,0.0
PL,2022-08-08,136,539690.44,14248.21,7874.5,9398.77,3760.61,3125.89,101.73,0.0,1.0941,1.2126,0.0
PL,2022-08-15,137,500581.11,22475.28,6470.39,9508.1,5282.73,3929.09,94.86,0.0,1.0949,1.1564,0.0
PL,2022-08-22,138,467595.67,16949.54,6395.43,8160.89,4668.16,2522.14,80.91,0.0,1.0956,1.0974,0.0
PL,2022-08-29,139,458885.8,13436.2,7263.77,8629.0,4647.67,2591.08,85.66,0.0,1.0963,1.0375,1.0
PL,2022-09-05,140,449362.51,15000.89,8930.73,8864.24,5205.53,3550.39,95.33,0.0,1.097,0.979,0.0
PL,2022-09-12,141,463689.93,13506.72,9911.7,8646.57,5380.26,2874.53,98.92,0.0,1.0978,0.9237,1.0
PL,2022-09-19,142,403944.29,14746.16,7246.81,6630.11,4745.47,2228.43,94.44,0.0,1.0985,0.8735,0.0
PL,2022-09-26,143,389130.86,14665.16,6262.84,6784.66,4651.92,3987.53,103.51,0.0,1.0992,0.8297,0.0
PL,2022-10-03,144,384292.99,13364.75,8616.53,7409.87,6665.51,2453.74,94.31,0.0,1.1,0.7935,0.0
PL,2022-10-10,145,379303.05,16651.6,8701.64,6782.74,5877.49,3033.63,90.86,0.0,1.1007,0.7655,0.0
PL,2022-10-17,146,371825.36,17153.21,8336.63,5610.75,5568.16,2787.47,106.13,0.0,1.1014,0.746,0.0
PL,2022-10-24,147,358475.61,12857.17,8471.06,9113.67,4943.39,3020.14,113.69,0.0,1.1021,0.7348,0.0
PL,2022-10-31,148,394753.4,10854.53,7937.62,8683.04,3892.22,2673.5,88.93,0.0,1.1029,0.7315,1.0
PL,2022-11-07,149,369970.02,17482.34,8390.92,6024.94,6050.95,3762.0,102.44,0.0,1.1036,0.735,0.0
PL,2022-11-14,150,414148.82,18484.65,8050.14,7951.13,5156.83,3415.52,80.95,0.0,1.1043,0.7442,0.0
PL,2022-11-21,151,387472.63,19463.29,10309.12,8178.54,4506.79,4064.82,85.25,0.0,1.1051,0.7578,1.0
PL,2022-11-28,152,418304.6,19187.35,12492.4,8955.56,4932.55,3035.34,94.11,0.0,1.1058,0.7742,0.0
PL,2022-12-05,153,422383.93,23136.93,9116.57,6896.11,4259.89,5021.86,111.35,0.0,1.1065,0.7922,1.0
PL,2022-12-12,154,400241.89,21510.37,8955.25,6538.77,6517.96,2220.49,92.21,0.0,1.1073,0.8101,0.0
PL,2022-12-19,155,436738.73,28073.75,9606.45,10088.73,6232.33,2496.62,91.84,1.0,1.108,0.827,1.0
PL,2022-12-26,156,406955.69,30177.28,8087.75,6456.0,5790.93,5031.44,100.36,0.0,1.1087,0.8417,0.0
PL,2023-01-02,157,414508.46,12303.51,10939.5,9046.4,5644.02,4154.97,100.37,0.0,1.1095,0.8537,0.0
PL,2023-01-09,158,428122.07,10830.62,10512.71,9030.32,5007.14,4127.96,92.15,0.0,1.1102,0.8626,0.0
PL,2023-01-16,159,421328.18,19627.13,9001.61,9585.76,3384.71,4270.33,119.86,0.0,1.1109,0.8684,0.0
PL,2023-01-23,160,412556.28,21992.36,11790.96,10493.71,4299.68,4451.99,97.35,0.0,1.1117,0.8715,0.0
PL,2023-01-30,161,466616.05,19972.79,10178.81,13382.29,5180.5,4299.3,101.14,0.0,1.1124,0.8726,0.0
PL,2023-02-06,162,425271.05,23453.87,8285.83,6991.67,5066.6,3317.75,95.98,0.0,1.1131,0.8725,0.0
PL,2023-02-13,163,438074.25,19688.98,11138.8,12231.48,6605.55,4843.98,104.4,0.0,1.1139,0.8725,0.0
PL,2023-02-20,164,416967.36,18117.18,11017.01,5233.65,7335.35,4763.32,112.35,0.0,1.1146,0.8737,0.0
PL,2023-02-27,165,435091.68,18921.68,12651.83,13571.55,6204.34,5458.1,116.64,0.0,1.1153,0.8774,0.0
PL,2023-03-06,166,435749.91,20523.93,12467.76,6322.3,8221.3,5784.74,92.38,0.0,1.1161,0.8847,0.0
PL,2023-03-13,167,448909.48,25121.37,10512.77,15984.6,5438.82,4583.16,111.01,0.0,1.1168,0.8967,0.0
PL,2023-03-20,168,457084.83,19470.76,9766.99,9944.56,6295.77,3254.97,105.5,0.0,1.1176,0.914,1.0
PL,2023-03-27,169,471438.54,20356.79,10806.49,13590.65,6415.54,5852.94,109.75,0.0,1.1183,0.9373,0.0
PL,2023-04-03,170,476712.82,24062.43,11584.31,13141.28,7895.18,3440.19,99.08,0.0,1.119,0.9665,0.0
PL,2023-04-10,171,492051.0,20695.16,11818.62,9835.3,6602.54,4601.76,98.13,0.0,1.1198,1.0015,0.0
PL,2023-04-17,172,491260.75,26258.89,11379.42,9960.24,6611.49,4072.54,109.36,0.0,1.1205,1.0415,0.0
PL,2023-04-24,173,503230.7,17414.77,10475.85,8883.11,4282.95,3900.24,109.55,0.0,1.1213,1.0855,0.0
PL,2023-05-01,174,513838.05,16363.68,12699.18,12255.64,5209.54,4882.72,115.66,0.0,1.122,1.1322,0.0
PL,2023-05-08,175,550552.65,22258.05,9075.24,9601.49,7673.53,4401.12,101.99,0.0,1.1227,1.1799,0.0
PL,2023-05-15,176,555210.61,22429.93,15521.24,8676.43,3641.54,4576.43,98.93,0.0,1.1235,1.2269,0.0
PL,2023-05-22,177,578926.35,16950.69,11812.22,11349.42,7800.51,3430.53,75.4,0.0,1.1242,1.2712,1.0
PL,2023-05-29,178,575187.92,25649.69,7829.06,8294.68,6671.2,3902.63,83.89,0.0,1.125,1.3109,0.0
PL,2023-06-05,179,585520.66,27586.17,10327.94,9303.73,5082.05,3370.5,96.06,0.0,1.1257,1.3442,0.0
PL,2023-06-12,180,598555.68,17142.23,11316.71,10011.92,4902.49,3764.68,88.99,0.0,1.1265,1.3695,0.0
PL,2023-06-19,181,595837.63,25014.36,8966.17,8401.17,7977.03,3764.31,108.14,0.0,1.1272,1.3855,0.0
PL,2023-06-26,182,589097.36,9921.52,6641.57,8543.34,7289.62,5187.88,86.9,0.0,1.128,1.3913,0.0
PL,2023-07-03,183,613746.51,22626.61,7374.99,12167.69,5452.36,3530.68,94.99,0.0,1.1287,1.3863,0.0
PL,2023-07-10,184,605110.96,15155.26,10138.47,8773.16,5635.8,2103.32,95.38,0.0,1.1294,1.3704,0.0
PL,2023-07-17,185,605423.24,21486.75,5834.33,8342.15,4696.2,4598.66,112.05,0.0,1.1302,1.3441,0.0
PL,2023-07-24,186,555552.7,14277.2,6275.92,8528.15,5445.56,3852.71,93.92,0.0,1.1309,1.3081,0.0
PL,2023-07-31,187,565162.81,17154.13,9629.86,9486.59,4514.46,3387.33,104.52,0.0,1.1317,1.2638,0.0
PL,2023-08-07,188,514492.1,14356.73,8185.02,6795.02,5059.04,3126.9,101.96,1.0,1.1324,1.2126,0.0
PL,2023-08-14,189,528539.75,16177.18,7274.18,9172.05,6905.72,2739.9,109.03,0.0,1.1332,1.1564,0.0
PL,2023-08-21,190,479135.64,22809.87,7523.11,8776.42,4913.75,4634.19,108.5,0.0,1.1339,1.0974,0.0
PL,2023-08-28,191,456100.57,16174.03,5834.06,5308.64,3919.78,3340.46,99.67,0.0,1.1347,1.0375,0.0
PL,2023-09-04,192,474425.91,23321.83,8994.52,11142.6,3575.5,2140.04,83.04,0.0,1.1354,0.979,0.0
PL,2023-09-11,193,439680.04,15049.65,6838.7,10536.31,5016.79,3475.4,97.68,0.0,1.1362,0.9237,0.0
PL,2023-09-18,194,417106.11,21106.61,7257.28,6826.79,4134.77,4035.61,99.8,0.0,1.1369,0.8735,0.0
PL,2023-09-25,195,402873.43,10964.0,8686.55,6299.62,5114.27,3350.92,102.86,0.0,1.1377,0.8297,0.0
PL,2023-10-02,196,409654.86,15345.21,7721.25,8510.21,3301.66,2668.55,92.62,0.0,1.1384,0.7935,0.0
PL,2023-10-09,197,370450.2,14598.02,7023.42,5844.15,5582.56,2622.03,111.41,0.0,1.1392,0.7655,0.0
PL,2023-10-16,198,383262.03,21529.0,4956.97,10478.95,3892.22,2688.9,100.14,0.0,1.14,0.746,0.0
PL,2023-10-23,199,383898.08,17234.33,8919.92,7530.8,5031.75,4335.24,90.8,0.0,1.1407,0.7348,0.0
PL,2023-10-30,200,397290.34,9789.47,8537.44,11130.8,4701.6,3313.68,95.42,0.0,1.1415,0.7315,0.0
PL,2023-11-06,201,398461.27,12571.24,7636.04,7113.05,6866.79,2263.09,119.29,1.0,1.1422,0.735,0.0
PL,2023-11-13,202,369696.35,13789.83,6852.14,8451.99,5365.53,3724.1,106.64,0.0,1.143,0.7442,1.0
PL,2023-11-20,203,410376.15,20861.08,8811.15,11016.16,7325.02,3614.65,110.48,0.0,1.1437,0.7578,0.0
PL,2023-11-27,204,400930.83,20766.98,9802.99,8365.38,5967.94,3256.25,89.58,0.0,1.1445,0.7742,0.0
PL,2023-12-04,205,417095.81,17122.3,9286.47,9604.05,7023.01,2899.81,93.11,0.0,1.1452,0.7922,0.0
PL,2023-12-11,206,411479.81,16525.51,12321.42,11309.05,5335.99,2922.44,93.19,0.0,1.146,0.8101,0.0
PL,2023-12-18,207,430886.58,21627.73,10791.9,8406.76,6067.35,4605.71,101.84,0.0,1.1468,0.827,0.0
PL,2023-12-25,208,459548.34,14923.31,9432.37,7206.76,7193.12,4046.54,98.26,0.0,1.1475,0.8417,0.0
SE,2020-01-06,1,356984.86,21608.46,12006.78,5552.06,6008.23,3737.65,111.72,0.0,1.0004,0.6671,0.0
SE,2020-01-13,2,428043.75,18309.49,13026.64,10895.38,4851.22,5469.51,98.24,0.0,1.0008,0.6326,0.0
SE,2020-01-20,3,426487.16,21585.43,14291.44,9628.04,4845.22,4307.54,106.7,1.0,1.0011,0.6044,0.0
SE,2020-01-27,4,401900.59,21605.36,12294.99,9479.95,5823.15,4526.14,104.77,0.0,1.0015,0.5841,0.0
SE,2020-02-03,5,414854.46,25887.38,13917.68,12528.54,6142.43,5705.38,105.5,0.0,1.0019,0.5727,0.0
SE,2020-02-10,6,432371.7,20469.23,12995.81,10888.59,7545.35,4078.07,99.92,1.0,1.0023,0.5711,0.0
SE,2020-02-17,7,432051.52,29833.05,13302.65,8592.44,8736.05,3402.76,103.88,0.0,1.0027,0.5799,0.0
SE,2020-02-24,8,446749.91,17575.98,9934.9,18364.35,8052.3,3515.85,90.39,0.0,1.0031,0.599,1.0
SE,2020-03-02,9,443962.46,16536.24,11468.13,12185.57,8471.29,5481.95,88.29,0.0,1.0034,0.6284,0.0
SE,2020-03-09,10,465742.93,24055.32,11069.25,9683.76,7021.53,5200.95,98.99,1.0,1.0038,0.6672,1.0
SE,2020-03-16,11,472185.25,20662.26,9470.49,10760.34,8353.98,4281.54,93.2,0.0,1.0042,0.7145,0.0
SE,2020-03-23,12,456670.0,18656.48,8347.56,12033.38,7257.07,3830.46,114.25,0.0,1.0046,0.7689,0.0
SE,2020-03-30,13,513295.04,21782.61,11424.13,12044.17,6827.75,4722.48,103.75,0.0,1.005,0.8286,1.0
SE,2020-04-06,14,595375.16,21149.37,11816.16,15723.29,10324.56,6104.05,92.84,0.0,1.0053,0.8918,1.0
SE,2020-04-13,15,511786.92,24938.06,12705.22,12246.12,3986.28,4145.46,97.28,0.0,1.0057,0.9567,0.0
SE,2020-04-20,16,593504.78,21704.93,13767.11,16987.19,4648.77,4299.14,101.33,0.0,1.0061,1.0211,1.0
SE,2020-04-27,17,602701.94,21972.26,12777.2,11248.94,7953.84,3752.76,99.32,0.0,1.0065,1.0832,0.0
SE,2020-05-04,18,615977.73,24409.6,11588.97,13258.62,6941.55,4527.59,102.72,0.0,1.0069,1.1412,0.0
SE,2020-05-11,19,636706.75,29108.5,9885.25,14572.98,5173.42,5167.18,100.69,0.0,1.0073,1.1936,0.0
SE,2020-05-18,20,670769.05,30969.1,14063.88,14825.05,5664.81,6810.66,86.09,0.0,1.0076,1.239,0.0
SE,2020-05-25,21,688197.58,24327.05,11573.78,14914.16,5778.07,4931.58,78.49,0.0,1.008,1.2767,1.0
SE,2020-06-01,22,686568.89,24351.13,10639.31,11016.26,8237.52,4609.99,96.26,0.0,1.0084,1.306,0.0
SE,2020-06-08,23,676764.22,22108.26,11046.63,11461.93,8554.13,5381.95,105.6,0.0,1.0088,1.3268,0.0
SE,2020-06-15,24,720350.91,24754.22,9635.81,5691.67,8995.61,5145.01,96.38,0.0,1.0092,1.3392,0.0
SE,2020-06-22,25,676976.04,23933.54,9922.31,10665.29,4543.62,3927.2,112.37,0.0,1.0096,1.3438,0.0
SE,2020-06-29,26,704082.91,27599.59,9680.47,13288.03,4755.06,6371.76,99.53,0.0,1.01,1.3413,0.0
SE,2020-07-06,27,664016.04,13334.18,10098.61,12636.13,4582.79,4264.83,113.57,0.0,1.0103,1.3329,0.0
SE,2020-07-13,28,694367.98,20060.72,11904.15,10341.89,7942.02,4408.58,111.52,0.0,1.0107,1.3195,0.0
SE,2020-07-20,29,708722.03,22080.96,11180.93,13852.61,6721.1,4591.67,110.51,1.0,1.0111,1.3026,0.0
SE,2020-07-27,30,679511.22,20218.34,13306.36,9382.09,6195.36,4346.23,87.96,0.0,1.0115,1.2833,0.0
SE,2020-08-03,31,634380.46,16238.53,12419.81,8565.2,6273.71,5218.78,100.17,0.0,1.0119,1.2627,0.0
SE,2020-08-10,32,624749.2,14573.07,13697.18,8923.18,5839.91,3473.38,112.23,0.0,1.0123,1.2419,0.0
SE,2020-08-17,33,663148.88,22548.64,10794.39,7529.13,4519.02,4491.91,102.72,0.0,1.0126,1.2216,0.0
SE,2020-08-24,34,614979.1,16276.67,10631.83,10783.91,6344.65,3962.31,105.54,0.0,1.013,1.2024,0.0
SE,2020-08-31,35,634847.43,12319.99,8565.99,10038.84,5482.73,4542.67,86.12,0.0,1.0134,1.1846,0.0
SE,2020-09-07,36,609410.1,22052.21,10968.58,10561.85,4292.17,3603.48,119.19,1.0,1.0138,1.1682,0.0
SE,2020-09-14,37,626947.59,20434.08,8130.02,8582.47,6259.7,3480.87,92.09,0.0,1.0142,1.1529,0.0
SE,2020-09-21,38,601970.41,18219.34,6583.16,9217.48,5118.98,4276.49,80.06,0.0,1.0146,1.1382,1.0
SE,2020-09-28,39,570054.65,15226.24,12161.62,5257.94,5844.76,3993.79,96.49,0.0,1.015,1.1236,0.0
SE,2020-10-05,40,593327.69,18242.31,7001.2,10035.16,5459.77,3120.7,75.53,0.0,1.0153,1.1082,1.0
SE,2020-10-12,41,585054.04,23301.67,10194.88,9557.55,6625.87,4757.82,89.15,0.0,1.0157,1.0912,0.0
SE,2020-10-19,42,568724.41,12776.1,7773.8,7358.29,5910.26,4326.89,125.59,0.0,1.0161,1.0718,0.0
SE,2020-10-26,43,569919.34,13084.63,11665.4,9320.92,4702.55,3751.56,96.2,0.0,1.0165,1.0494,0.0
SE,2020-11-02,44,547650.71,16836.13,12058.34,9130.28,6148.02,3490.09,85.72,0.0,1.0169,1.0234,0.0
SE,2020-11-09,45,560102.44,19402.31,10785.35,13194.64,6267.0,4185.36,100.25,0.0,1.0173,0.9934,0.0
SE,2020-11-16,46,526340.73,17830.39,12364.82,7797.09,6545.89,4482.02,91.02,0.0,1.0177,0.9595,0.0
SE,2020-11-23,47,539312.47,22702.54,10072.92,10724.87,7285.17,2740.59,108.65,0.0,1.0181,0.9218,0.0
SE,2020-11-30,48,534673.48,24921.58,14804.73,8000.24,5383.13,4400.53,91.1,0.0,1.0184,0.881,0.0
SE,2020-12-07,49,504586.74,21997.98,11972.87,9255.74,7085.92,4711.13,102.71,0.0,1.0188,0.8378,0.0
SE,2020-12-14,50,502745.88,23603.97,8701.05,11200.02,4170.93,2247.76,88.53,0.0,1.0192,0.7934,1.0
SE,2020-12-21,51,487755.05,22802.27,10963.23,10355.63,6331.94,4494.79,125.99,0.0,1.0196,0.7492,0.0
SE,2020-12-28,52,455783.2,22073.9,10680.01,11002.8,6246.52,5018.55,105.04,0.0,1.02,0.7065,0.0
SE,2021-01-04,53,445755.93,16633.69,10657.52,11966.04,8680.95,5009.15,98.54,0.0,1.0204,0.6671,1.0
SE,2021-01-11,54,434940.32,18144.36,7635.19,10292.54,6637.84,5301.18,97.07,0.0,1.0208,0.6326,0.0
SE,2021-01-18,55,430030.92,16953.94,12513.91,13669.12,7816.56,4341.7,94.46,1.0,1.0212,0.6044,0.0
SE,2021-01-25,56,409675.59,22902.69,8530.98,11080.83,4586.05,3738.92,92.39,0.0,1.0216,0.5841,0.0
SE,2021-02-01,57,413698.6,25067.75,5927.86,11743.76,6680.89,3066.47,92.12,1.0,1.0219,0.5727,0.0
SE,2021-02-08,58,396830.49,17241.6,11304.22,13016.67,6050.75,5916.5,116.78,0.0,1.0223,0.5711,0.0
SE,2021-02-15,59,419931.66,24927.84,10428.23,12843.31,11020.89,5605.22,94.47,0.0,1.0227,0.5799,0.0
SE,2021-02-22,60,447606.11,20481.46,10274.69,14013.11,6454.91,6125.88,78.71,0.0,1.0231,0.599,0.0
SE,2021-03-01,61,462416.1,19688.55,4750.6,13315.78,7623.29,4282.37,88.34,1.0,1.0235,0.6284,0.0
SE,2021-03-08,62,471028.98,22063.89,10463.3,13791.74,7756.89,5854.42,109.28,0.0,1.0239,0.6672,1.0
SE,2021-03-15,63,470322.41,19666.64,12233.24,11848.65,5186.73,3545.82,97.48,0.0,1.0243,0.7145,0.0
SE,2021-03-22,64,481287.0,28513.95,11101.75,9996.58,6826.01,4201.33,98.66,0.0,1.0247,0.7689,0.0
SE,2021-03-29,65,479350.45,24606.98,13717.55,9096.14,8257.15,5220.82,111.7,0.0,1.0251,0.8286,1.0
SE,2021-04-05,66,543918.31,29597.14,16268.05,8472.38,7765.29,5764.7,92.23,0.0,1.0255,0.8918,0.0
SE,2021-04-12,67,537720.33,23133.7,14003.5,17167.43,4111.8,6781.97,106.32,0.0,1.0258,0.9567,1.0
SE,2021-04-19,68,547271.75,23224.79,15232.06,7044.88,6722.81,4812.41,93.32,0.0,1.0262,1.0211,0.0
SE,2021-04-26,69,612853.64,34532.37,15346.34,15558.85,9074.71,4154.15,105.76,0.0,1.0266,1.0832,0.0
SE,2021-05-03,70,651554.42,16832.05,9921.81,10415.25,8356.2,4070.12,96.09,1.0,1.027,1.1412,0.0
SE,2021-05-10,71,648714.29,31024.77,13425.71,15270.38,9209.02,4257.59,97.58,0.0,1.0274,1.1936,0.0
SE,2021-05-17,72,690541.08,32485.64,14633.39,6828.23,5879.1,7050.23,108.2,0.0,1.0278,1.239,0.0
SE,2021-05-24,73,708358.61,27792.76,10999.94,11484.05,9082.72,5549.93,107.48,1.0,1.0282,1.2767,0.0
SE,2021-05-31,74,691647.41,22195.3,10004.04,15338.7,7066.51,5810.84,98.35,0.0,1.0286,1.306,0.0
SE,2021-06-07,75,736984.66,30088.22,12945.59,13373.5,9258.66,4457.84,95.28,0.0,1.029,1.3268,0.0
SE,2021-06-14,76,725844.52,21550.25,8103.67,10739.42,6914.3,4604.97,115.99,0.0,1.0294,1.3392,0.0
SE,2021-06-21,77,693844.52,19448.43,8858.68,6922.6,4011.58,5162.37,105.89,0.0,1.0298,1.3438,0.0
SE,2021-06-28,78,673349.18,20523.34,9642.0,8182.92,7809.19,4000.06,96.09,0.0,1.0301,1.3413,0.0
SE,2021-07-05,79,688436.99,19364.67,11913.32,13964.91,5975.53,4116.76,93.47,0.0,1.0305,1.3329,0.0
SE,2021-07-12,80,652065.83,17404.24,11204.39,9986.77,5956.01,3714.36,110.25,0.0,1.0309,1.3195,0.0
SE,2021-07-19,81,679817.38,25774.15,12723.33,10394.39,4488.62,3840.81,101.15,0.0,1.0313,1.3026,0.0
SE,2021-07-26,82,652381.31,17524.71,8454.65,10953.66,8237.36,4186.95,98.36,0.0,1.0317,1.2833,0.0
SE,2021-08-02,83,646297.65,20273.08,8207.62,7539.99,5480.56,3408.48,101.15,0.0,1.0321,1.2627,0.0
SE,2021-08-09,84,659719.39,14284.5,11094.1,10859.88,7923.09,4246.5,103.38,0.0,1.0325,1.2419,0.0
SE,2021-08-16,85,604228.55,19927.71,8321.02,9071.76,5429.24,4186.59,99.43,0.0,1.0329,1.2216,0.0
SE,2021-08-23,86,604511.46,15041.0,8601.25,10356.54,4780.15,3772.5,112.04,0.0,1.0333,1.2024,0.0
SE,2021-08-30,87,602638.67,14790.77,6085.96,8561.82,7341.56,3231.57,112.59,0.0,1.0337,1.1846,0.0
SE,2021-09-06,88,620257.67,18783.69,10160.24,6580.79,5676.53,3921.31,105.32,0.0,1.0341,1.1682,1.0
SE,2021-09-13,89,604736.76,23125.93,12487.54,8729.3,5654.28,3432.52,113.75,0.0,1.0345,1.1529,0.0
SE,2021-09-20,90,617885.66,20700.36,7554.13,10731.37,4244.44,3840.38,100.08,0.0,1.0349,1.1382,1.0
SE,2021-09-27,91,597153.89,20942.82,11445.7,10252.71,5180.33,4636.38,106.9,0.0,1.0353,1.1236,0.0
SE,2021-10-04,92,589810.9,18544.42,9406.47,9578.45,6201.45,2853.63,110.04,1.0,1.0357,1.1082,0.0
SE,2021-10-11,93,579527.36,17835.99,6184.34,11276.9,4245.46,5486.12,110.19,0.0,1.0361,1.0912,0.0
SE,2021-10-18,94,594980.96,22292.83,7901.57,9231.82,5151.65,3793.64,109.16,1.0,1.0364,1.0718,0.0
SE,2021-10-25,95,568504.77,17233.67,7853.02,9819.89,5336.42,4204.17,106.31,0.0,1.0368,1.0494,0.0
SE,2021-11-01,96,563623.43,22915.94,9197.65,8877.07,5969.85,3336.39,119.57,0.0,1.0372,1.0234,0.0
SE,2021-11-08,97,581612.2,24814.55,10782.87,11851.51,7735.19,4888.31,94.6,0.0,1.0376,0.9934,0.0
SE,2021-11-15,98,570229.67,16793.42,13828.75,10684.2,5693.96,3936.77,98.45,0.0,1.038,0.9595,0.0
SE,2021-11-22,99,533072.17,17668.83,7322.81,9116.52,5305.51,3780.26,97.85,0.0,1.0384,0.9218,1.0
SE,2021-11-29,100,492040.41,18596.08,9425.2,7328.9,9702.0,3694.32,96.32,0.0,1.0388,0.881,0.0
SE,2021-12-06,101,533262.04,15017.54,8722.28,12974.88,5823.51,4022.35,80.11,0.0,1.0392,0.8378,0.0
SE,2021-12-13,102,485586.55,19616.98,8079.61,9213.86,6247.17,4692.17,113.75,0.0,1.0396,0.7934,0.0
SE,2021-12-20,103,469999.47,27799.38,11239.5,11187.92,6143.78,4564.06,89.74,0.0,1.04,0.7492,0.0
SE,2021-12-27,104,474050.9,17773.27,11239.65,16523.23,6368.61,4458.7,101.7,0.0,1.0404,0.7065,0.0
SE,2022-01-03,105,470985.48,28953.8,7292.46,13278.3,6973.08,3926.22,85.78,0.0,1.0408,0.6671,0.0
